State,Year,Quater,Brands,Transaction_count,percentage
Uttar Pradesh,2021,2,Realme,2533804,0.08005220793422346
Uttar Pradesh,2021,2,Apple,578403,0.018273882757221416
Uttar Pradesh,2021,2,Huawei,526688,0.016640015286289028
Uttar Pradesh,2021,2,Motorola,501525,0.015845023365742346
Uttar Pradesh,2021,2,Tecno,419917,0.013266725839534279
Uttar Pradesh,2021,2,Infinix,384335,0.012142559304665939
Uttar Pradesh,2021,2,Others,3054141,0.09649157172079496
Uttar Pradesh,2021,3,Xiaomi,8522940,0.24955989248264562
Uttar Pradesh,2021,3,Vivo,6444391,0.1886979757074588
Uttar Pradesh,2021,3,Samsung,6016111,0.17615752478882424
Uttar Pradesh,2021,3,Oppo,4436027,0.12989114333435564
Uttar Pradesh,2021,3,Realme,2937420,0.0860104869184076
Uttar Pradesh,2021,3,Apple,619775,0.01814760896632285
Uttar Pradesh,2021,3,Huawei,541464,0.015854587457288592
Uttar Pradesh,2021,3,Tecno,528922,0.015487345616853561
Uttar Pradesh,2021,3,Infinix,513712,0.01504198216660505
Uttar Pradesh,2021,3,Motorola,501403,0.01468156279059526
Uttar Pradesh,2021,3,Others,3089717,0.0904698897706428
Uttar Pradesh,2021,4,Xiaomi,8926080,0.24376438087037522
Uttar Pradesh,2021,4,Vivo,7025228,0.19185357445745774
Uttar Pradesh,2021,4,Samsung,6308300,0.17227482207694622
Uttar Pradesh,2021,4,Oppo,4798699,0.13104877961191125
Uttar Pradesh,2021,4,Realme,3440284,0.09395151054866839
Uttar Pradesh,2021,4,Apple,710181,0.019394496998783782
Uttar Pradesh,2021,4,Infinix,635941,0.017367059687464968
Uttar Pradesh,2021,4,Tecno,627147,0.017126902309828416
Uttar Pradesh,2021,4,Huawei,526724,0.014384427402573978
Uttar Pradesh,2021,4,Motorola,511474,0.01396796162943804
Uttar Pradesh,2021,4,Others,3107597,0.08486608440655198
Uttar Pradesh,2022,1,Xiaomi,9273651,0.2377878009908386
Uttar Pradesh,2022,1,Vivo,7577324,0.19429189338213235
Uttar Pradesh,2022,1,Samsung,6602107,0.16928613179816906
Uttar Pradesh,2022,1,Oppo,5167492,0.1325008412886953
Uttar Pradesh,2022,1,Realme,3918711,0.10048056276957264
Uttar Pradesh,2022,1,Apple,775546,0.01988595191982542
Uttar Pradesh,2022,1,Tecno,756173,0.01938920440705019
Uttar Pradesh,2022,1,Infinix,719048,0.01843727381231626
Uttar Pradesh,2022,1,OnePlus,534457,0.013704133868544398
Uttar Pradesh,2022,1,Huawei,526680,0.013504722037291987
Uttar Pradesh,2022,1,Others,3148503,0.08073148372556378
Uttarakhand,2018,1,Xiaomi,109199,0.2260647602801407
Uttarakhand,2018,1,Samsung,99491,0.20596717062456138
Uttarakhand,2018,1,Vivo,57719,0.11949039733522689
Uttarakhand,2018,1,Oppo,55507,0.11491109487147107
Uttarakhand,2018,1,Realme,25160,0.052086460211616774
Uttarakhand,2018,1,Motorola,16760,0.034696704020138996
Uttarakhand,2018,1,Apple,16447,0.034048728581099405
Uttarakhand,2018,1,Micromax,12872,0.02664773115436928
Uttarakhand,2018,1,Lenovo,12351,0.025569152228683573
Uttarakhand,2018,1,OnePlus,12126,0.02510335518784042
Uttarakhand,2018,1,Others,65411,0.13541444550485154
Uttarakhand,2018,2,Xiaomi,148934,0.22943208111630428
Uttarakhand,2018,2,Samsung,132854,0.20466092164734373
Uttarakhand,2018,2,Vivo,81924,0.12620351171238342
Uttarakhand,2018,2,Oppo,76967,0.1185672780377791
Uttarakhand,2018,2,Realme,33273,0.05125688986385105
Uttarakhand,2018,2,Motorola,21520,0.03315145222462882
Uttarakhand,2018,2,Apple,21104,0.03251060630801889
Uttarakhand,2018,2,Micromax,16731,0.025774021708655424
Uttarakhand,2018,2,Lenovo,15806,0.024349063841193452
Uttarakhand,2018,2,OnePlus,14859,0.022890215083910762
Uttarakhand,2018,2,Others,85170,0.13120395845593105
Uttarakhand,2018,3,Xiaomi,189290,0.2335149245261605
Uttarakhand,2018,3,Samsung,164714,0.20319709059328014
Uttarakhand,2018,3,Vivo,108621,0.1339987564950926
Uttarakhand,2018,3,Oppo,99036,0.12217435715237376
Uttarakhand,2018,3,Realme,41434,0.051114466600543786
Uttarakhand,2018,3,Motorola,25626,0.03161315154475877
Uttarakhand,2018,3,Apple,25218,0.03110982812985744
Uttarakhand,2018,3,Micromax,18376,0.022669291843693408
Uttarakhand,2018,3,Lenovo,18008,0.02221531386162554
Uttarakhand,2018,3,OnePlus,17604,0.02171692499000755
Uttarakhand,2018,3,Others,102685,0.12667589426260653
Uttarakhand,2018,4,Xiaomi,238404,0.23555310082076628
Uttarakhand,2018,4,Samsung,205071,0.20261870580365832
Uttarakhand,2018,4,Vivo,143029,0.1413186207332653
Uttarakhand,2018,4,Oppo,129035,0.12749196475062322
Uttarakhand,2018,4,Realme,51951,0.05132975596357288
Uttarakhand,2018,4,Apple,30805,0.030436625521315517
Uttarakhand,2018,4,Motorola,30636,0.030269646468788255
Uttarakhand,2018,4,Lenovo,20723,0.020475188790073737
Uttarakhand,2018,4,OnePlus,20523,0.020277580443887628
Uttarakhand,2018,4,Micromax,19828,0.019590891440890896
Uttarakhand,2018,4,Others,122098,0.120637919263158
Uttarakhand,2019,1,Xiaomi,288999,0.23592621769779298
Uttarakhand,2019,1,Samsung,246222,0.2010049348751587
Uttarakhand,2019,1,Vivo,179843,0.1468160054859158
Uttarakhand,2019,1,Oppo,161697,0.1320024000881665
Uttarakhand,2019,1,Realme,62779,0.05125004592005421
Uttarakhand,2019,1,Apple,36034,0.02941659081354009
Uttarakhand,2019,1,Motorola,34677,0.028308795016959806
Uttarakhand,2019,1,Lenovo,23534,0.019212134323301672
Uttarakhand,2019,1,OnePlus,23403,0.019105191619283975
Uttarakhand,2019,1,Huawei,23098,0.018856202880922157
Uttarakhand,2019,1,Others,144669,0.11810148127890412
Uttarakhand,2019,2,Xiaomi,334492,0.23650058437192215
Uttarakhand,2019,2,Samsung,283331,0.20032750281226777
Uttarakhand,2019,2,Vivo,213754,0.151133497697511
Uttarakhand,2019,2,Oppo,191460,0.13537065724695424
Uttarakhand,2019,2,Realme,72734,0.05142614323722955
Uttarakhand,2019,2,Apple,40988,0.028980322256545284
Uttarakhand,2019,2,Motorola,38572,0.02727210378841282
Uttarakhand,2019,2,Huawei,26825,0.018966457122373066
Uttarakhand,2019,2,Lenovo,26040,0.0184114275290436
Uttarakhand,2019,2,OnePlus,25583,0.01808830838999702
Uttarakhand,2019,2,Others,160560,0.1135229955477435
Uttarakhand,2019,3,Xiaomi,375857,0.2370053075336458
Uttarakhand,2019,3,Samsung,313937,0.19796022218873177
Uttarakhand,2019,3,Vivo,246487,0.1554280676907594
Uttarakhand,2019,3,Oppo,219056,0.13813081743080563
Uttarakhand,2019,3,Realme,84171,0.05307596703111689
Uttarakhand,2019,3,Apple,45434,0.028649457486447406
Uttarakhand,2019,3,Motorola,41204,0.025982133342245434
Uttarakhand,2019,3,Huawei,30360,0.019144198822215595
Uttarakhand,2019,3,OnePlus,27837,0.017553262931950444
Uttarakhand,2019,3,Lenovo,26347,0.016613709037184263
Uttarakhand,2019,3,Others,175169,0.11045685650489735
Uttarakhand,2019,4,Xiaomi,414477,0.23648224972427892
Uttarakhand,2019,4,Samsung,344276,0.19642866312503673
Uttarakhand,2019,4,Vivo,279712,0.1595912994807372
Uttarakhand,2019,4,Oppo,247381,0.14114466042516677
Uttarakhand,2019,4,Realme,97443,0.055596667269553944
Uttarakhand,2019,4,Apple,49003,0.027958945087999672
Uttarakhand,2019,4,Motorola,43412,0.024768967699125396
Uttarakhand,2019,4,Huawei,33443,0.01908109708748389
Uttarakhand,2019,4,OnePlus,29624,0.016902144548025678
Uttarakhand,2019,4,Lenovo,27481,0.015679443502710427
Uttarakhand,2019,4,Others,186425,0.10636586204988141
Uttarakhand,2020,1,Xiaomi,456579,0.23491335178014475
Uttarakhand,2020,1,Samsung,378669,0.19482806700534985
Uttarakhand,2020,1,Vivo,319603,0.16443816287869042
Uttarakhand,2020,1,Oppo,280495,0.14431680083309065
Uttarakhand,2020,1,Realme,112983,0.058130608775646915
Uttarakhand,2020,1,Apple,52810,0.027171144769052986
Uttarakhand,2020,1,Motorola,45752,0.023539750340346756
Uttarakhand,2020,1,Huawei,36671,0.01886750709763193
Uttarakhand,2020,1,OnePlus,31306,0.01610717398485084
Uttarakhand,2020,1,Lenovo,28932,0.014885733013789832
Uttarakhand,2020,1,Others,199806,0.10280169952140505
Uttarakhand,2020,2,Xiaomi,501134,0.23324103926012082
Uttarakhand,2020,2,Samsung,415942,0.19359042561856343
Uttarakhand,2020,2,Vivo,362685,0.16880320697469522
Uttarakhand,2020,2,Oppo,317364,0.14770961296529267
Uttarakhand,2020,2,Realme,128396,0.05975889976900883
Uttarakhand,2020,2,Apple,56193,0.026153710822143315
Uttarakhand,2020,2,Motorola,48462,0.02255549861838146
Uttarakhand,2020,2,Huawei,39646,0.01845229867162625
Uttarakhand,2020,2,OnePlus,32449,0.015102624214185548
Uttarakhand,2020,2,Lenovo,30040,0.013981411796792933
Uttarakhand,2020,2,Others,216256,0.10065127128918949
Uttarakhand,2020,3,Xiaomi,546826,0.23117325417110912
Uttarakhand,2020,3,Samsung,457354,0.19334854686531627
Uttarakhand,2020,3,Vivo,410741,0.1736426826659587
Uttarakhand,2020,3,Oppo,354574,0.14989782019228573
Uttarakhand,2020,3,Realme,146360,0.06187437590839413
Uttarakhand,2020,3,Apple,60386,0.025528464495793168
Uttarakhand,2020,3,Motorola,51294,0.021684778886616348
Uttarakhand,2020,3,Huawei,42576,0.017999203530170732
Uttarakhand,2020,3,OnePlus,34157,0.014440031824972796
Uttarakhand,2020,3,Lenovo,31405,0.013276610927870441
Uttarakhand,2020,3,Others,229765,0.09713423053151256
Uttarakhand,2020,4,Xiaomi,594817,0.22910674035260167
Uttarakhand,2020,4,Samsung,504450,0.1942999194220574
Uttarakhand,2020,4,Vivo,458644,0.1766567395052237
Uttarakhand,2020,4,Oppo,392059,0.15101007455385548
Uttarakhand,2020,4,Realme,165895,0.06389807737639451
Uttarakhand,2020,4,Apple,65898,0.025382051918078578
Uttarakhand,2020,4,Motorola,53771,0.020711073381392504
Uttarakhand,2020,4,Huawei,45541,0.017541109387253277
Uttarakhand,2020,4,OnePlus,36256,0.01396478913384104
Uttarakhand,2020,4,Micromax,32967,0.012697959051614563
Uttarakhand,2020,4,Others,245946,0.09473146591768725
Uttarakhand,2021,1,Xiaomi,639297,0.2281474539652449
Uttarakhand,2021,1,Samsung,541527,0.19325603953004186
Uttarakhand,2021,1,Vivo,505799,0.18050570246406117
Uttarakhand,2021,1,Oppo,425532,0.15186062562586497
Uttarakhand,2021,1,Realme,186140,0.06642822832125082
Uttarakhand,2021,1,Apple,71103,0.025374698175168676
Uttarakhand,2021,1,Motorola,55240,0.01971363131226977
Uttarakhand,2021,1,Huawei,47693,0.017020315318176726
Uttarakhand,2021,1,OnePlus,38553,0.013758501592721515
Uttarakhand,2021,1,Micromax,33204,0.011849591131292641
Uttarakhand,2021,1,Others,258034,0.09208521256390692
Uttarakhand,2021,2,Xiaomi,681400,0.22682787179931027
Uttarakhand,2021,2,Samsung,575576,0.1916006444654532
Uttarakhand,2021,2,Vivo,551124,0.1834609392684518
Uttarakhand,2021,2,Oppo,457475,0.15228658739564055
Uttarakhand,2021,2,Realme,217098,0.07226867818005087
Uttarakhand,2021,2,Apple,76591,0.025495998721721414
Uttarakhand,2021,2,Motorola,55396,0.01844050012649632
Uttarakhand,2021,2,Huawei,47115,0.01568387904288891
Uttarakhand,2021,2,OnePlus,42606,0.014182900360847392
Uttarakhand,2021,2,Lava,34399,0.011450912770801987
Uttarakhand,2021,2,Others,265260,0.0883010878683373
Uttarakhand,2021,3,Xiaomi,729762,0.2256873260597079
Uttarakhand,2021,3,Vivo,607277,0.187807425307924
Uttarakhand,2021,3,Samsung,603594,0.18666841502528678
Uttarakhand,2021,3,Oppo,495230,0.15315559659799927
Uttarakhand,2021,3,Realme,252524,0.07809596323993531
Uttarakhand,2021,3,Apple,82495,0.025512531432570623
Uttarakhand,2021,3,Motorola,55103,0.01704123909969015
Uttarakhand,2021,3,OnePlus,50778,0.015703682903001042
Uttarakhand,2021,3,Huawei,48071,0.014866511891570428
Uttarakhand,2021,3,Lava,34054,0.010531592768104248
Uttarakhand,2021,3,Others,274621,0.08492971567421027
Uttarakhand,2021,4,Xiaomi,771248,0.22290307989994262
Uttarakhand,2021,4,Vivo,655975,0.1895873283786342
Uttarakhand,2021,4,Samsung,635155,0.18357001342479728
Uttarakhand,2021,4,Oppo,530288,0.15326176331605498
Uttarakhand,2021,4,Realme,296672,0.08574298088303085
Uttarakhand,2021,4,Apple,94375,0.027275893312601246
Uttarakhand,2021,4,OnePlus,58873,0.017015244153565808
Uttarakhand,2021,4,Motorola,55844,0.016139814422769842
Uttarakhand,2021,4,Huawei,46660,0.013485490669838137
Uttarakhand,2021,4,HMD Global,34563,0.009989263052327807
Uttarakhand,2021,4,Others,280362,0.0810291284864372
Uttarakhand,2022,1,Xiaomi,807803,0.21982056852169177
Uttarakhand,2022,1,Vivo,700872,0.1907223438151816
Uttarakhand,2022,1,Samsung,663403,0.18052622312493996
Uttarakhand,2022,1,Oppo,566718,0.15421615536396388
Uttarakhand,2022,1,Realme,337092,0.091729982537963
Uttarakhand,2022,1,Apple,103605,0.02819314857915838
Uttarakhand,2022,1,OnePlus,66561,0.018112679528761746
Uttarakhand,2022,1,Motorola,56044,0.015250777655232393
Uttarakhand,2022,1,Huawei,46393,0.012624533005481343
Uttarakhand,2022,1,Tecno,36937,0.01005135204930624
Uttarakhand,2022,1,Others,289401,0.07875223581831971
West Bengal,2018,1,Xiaomi,691026,0.26529058591693994
West Bengal,2018,1,Samsung,519298,0.19936278907811728
West Bengal,2018,1,Vivo,243921,0.09364328550220383
West Bengal,2018,1,Oppo,208584,0.08007711949029268
West Bengal,2018,1,Realme,148665,0.057073720750509926
West Bengal,2018,1,Lenovo,105358,0.04044780594512646
West Bengal,2018,1,Motorola,94958,0.036455160091661935
West Bengal,2018,1,Micromax,65727,0.02523313788564064
West Bengal,2018,1,Asus,57025,0.02189236824940523
West Bengal,2018,1,Gionee,50958,0.019563196865465877
West Bengal,2018,1,Others,419269,0.16096083022463623
West Bengal,2018,2,Xiaomi,1032175,0.26923061874722043
West Bengal,2018,2,Samsung,760518,0.19837210909816513
West Bengal,2018,2,Vivo,372159,0.09707326552410862
West Bengal,2018,2,Oppo,311433,0.08123360795243355
West Bengal,2018,2,Realme,213272,0.05562947418941284
West Bengal,2018,2,Lenovo,152286,0.039721998698417624
West Bengal,2018,2,Motorola,139123,0.03628858611375934
West Bengal,2018,2,Micromax,98869,0.02578880717409251
West Bengal,2018,2,Asus,79911,0.020843837503048544
West Bengal,2018,2,Gionee,70537,0.018398740673405856
West Bengal,2018,2,Others,603512,0.15741895432593553
West Bengal,2018,3,Xiaomi,1324033,0.2728985889598371
West Bengal,2018,3,Samsung,980572,0.2021072852213845
West Bengal,2018,3,Vivo,495428,0.10211346857003879
West Bengal,2018,3,Oppo,407522,0.08399502034321707
West Bengal,2018,3,Realme,269396,0.055525646469101804
West Bengal,2018,3,Lenovo,177257,0.036534727747158754
West Bengal,2018,3,Motorola,173514,0.03576325194672427
West Bengal,2018,3,Micromax,111238,0.022927444586890475
West Bengal,2018,3,Asus,98821,0.020368156578876858
West Bengal,2018,3,Gionee,85256,0.017572252429025464
West Bengal,2018,3,Others,728703,0.15019415714774492
West Bengal,2018,4,Xiaomi,1710240,0.27236252320728593
West Bengal,2018,4,Samsung,1302124,0.20736842675224762
West Bengal,2018,4,Vivo,678746,0.10809300050101302
West Bengal,2018,4,Oppo,557207,0.08873743127792717
West Bengal,2018,4,Realme,340318,0.054196995259646094
West Bengal,2018,4,Lenovo,219466,0.03495083351939506
West Bengal,2018,4,Motorola,216376,0.034458738727605305
West Bengal,2018,4,Micromax,129429,0.020612083108917937
West Bengal,2018,4,Asus,128184,0.020413811906400705
West Bengal,2018,4,Huawei,101601,0.016180363411207467
West Bengal,2018,4,Others,895587,0.14262579232835368
West Bengal,2019,1,Xiaomi,2022433,0.27148847058665604
West Bengal,2019,1,Samsung,1565366,0.21013245988784368
West Bengal,2019,1,Vivo,836434,0.11228168617040912
West Bengal,2019,1,Oppo,688682,0.09244767213576886
West Bengal,2019,1,Realme,399235,0.05359272695543616
West Bengal,2019,1,Lenovo,246103,0.03303650952925897
West Bengal,2019,1,Motorola,244646,0.0328409239639301
West Bengal,2019,1,Asus,154312,0.020714618913540307
West Bengal,2019,1,Micromax,143198,0.01922269168425751
West Bengal,2019,1,Huawei,126854,0.017028696845729704
West Bengal,2019,1,Others,1022162,0.13721354332716953
West Bengal,2019,2,Xiaomi,2332770,0.2708493584254589
West Bengal,2019,2,Samsung,1833729,0.21290754046740926
West Bengal,2019,2,Vivo,998435,0.11592462144983133
West Bengal,2019,2,Oppo,822829,0.09553565364089125
West Bengal,2019,2,Realme,462160,0.053659700480506035
West Bengal,2019,2,Motorola,274043,0.031818126403798073
West Bengal,2019,2,Lenovo,272456,0.03163386566149549
West Bengal,2019,2,Asus,182055,0.02113773751726356
West Bengal,2019,2,Micromax,151716,0.017615187636533785
West Bengal,2019,2,Huawei,148349,0.017224257630653
West Bengal,2019,2,Others,1134253,0.13169395068615938
West Bengal,2019,3,Xiaomi,2610101,0.2706668995072394
West Bengal,2019,3,Samsung,2060536,0.21367712990533663
West Bengal,2019,3,Vivo,1158257,0.12011099609653288
West Bengal,2019,3,Oppo,942250,0.09771111771563488
West Bengal,2019,3,Realme,533954,0.05537091233614657
West Bengal,2019,3,Motorola,292513,0.030333533750441503
West Bengal,2019,3,Lenovo,278208,0.028850108397380045
West Bengal,2019,3,Asus,207568,0.021524755937382754
West Bengal,2019,3,Huawei,169240,0.017550150769110158
West Bengal,2019,3,Micromax,162560,0.016857436238634765
West Bengal,2019,3,Others,1228035,0.12734695934616044
West Bengal,2019,4,Xiaomi,2944739,0.2705303912941943
West Bengal,2019,4,Samsung,2312247,0.2124239484989423
West Bengal,2019,4,Vivo,1347847,0.12382543115525889
West Bengal,2019,4,Oppo,1085985,0.0997684164843219
West Bengal,2019,4,Realme,644719,0.05922972573963317
West Bengal,2019,4,Motorola,315603,0.028994149594793156
West Bengal,2019,4,Lenovo,296257,0.02721685084268729
West Bengal,2019,4,Asus,219070,0.020125754038242148
West Bengal,2019,4,Huawei,193056,0.01773587242254474
West Bengal,2019,4,Micromax,175245,0.016099592670980715
West Bengal,2019,4,Others,1350290,0.12404986725840138
West Bengal,2020,1,Xiaomi,3213394,0.26865996333696796
West Bengal,2020,1,Samsung,2535508,0.21198442715726393
West Bengal,2020,1,Vivo,1536003,0.12841951832407505
West Bengal,2020,1,Oppo,1220788,0.10206556037703764
West Bengal,2020,1,Realme,746055,0.062374893631892525
West Bengal,2020,1,Motorola,331516,0.027716824144695073
West Bengal,2020,1,Lenovo,313552,0.026214920680200742
West Bengal,2020,1,Asus,237380,0.01984646205754086
West Bengal,2020,1,Huawei,211478,0.017680891831681804
West Bengal,2020,1,Micromax,174080,0.014554183650588564
West Bengal,2020,1,Others,1441068,0.12048235480805583
West Bengal,2020,2,Xiaomi,3510266,0.2654863227424671
West Bengal,2020,2,Samsung,2820007,0.21328107002090907
West Bengal,2020,2,Vivo,1751321,0.13245485448443514
West Bengal,2020,2,Oppo,1382437,0.10455564209468113
West Bengal,2020,2,Realme,851955,0.06443454715171401
West Bengal,2020,2,Motorola,353913,0.02676693473963362
West Bengal,2020,2,Lenovo,327067,0.024736534245669836
West Bengal,2020,2,Asus,255405,0.019316637046890406
West Bengal,2020,2,Huawei,230762,0.017452852521346585
West Bengal,2020,2,Micromax,183519,0.013879798415098689
West Bengal,2020,2,Others,1555370,0.11763480653715445
West Bengal,2020,3,Xiaomi,3792457,0.2624834531461897
West Bengal,2020,3,Samsung,3093948,0.21413826310878337
West Bengal,2020,3,Vivo,1985209,0.13740024304478443
West Bengal,2020,3,Oppo,1540143,0.10659634452781719
West Bengal,2020,3,Realme,970468,0.0671680105556573
West Bengal,2020,3,Motorola,373328,0.025838769588201183
West Bengal,2020,3,Lenovo,341183,0.023613950532537727
West Bengal,2020,3,Asus,270618,0.01873000725479961
West Bengal,2020,3,Huawei,247335,0.01711854475447258
West Bengal,2020,3,Micromax,190350,0.01317450014762915
West Bengal,2020,3,Others,1643327,0.11373791333912776
West Bengal,2020,4,Xiaomi,4070350,0.25988544442942585
West Bengal,2020,4,Samsung,3365601,0.21488832942059533
West Bengal,2020,4,Vivo,2206769,0.14089872918006552
West Bengal,2020,4,Oppo,1690166,0.1079144402986242
West Bengal,2020,4,Realme,1095750,0.06996191377487032
West Bengal,2020,4,Motorola,390257,0.024917295536426708
West Bengal,2020,4,Lenovo,354637,0.02264301457027487
West Bengal,2020,4,Asus,283758,0.018117501920081817
West Bengal,2020,4,Huawei,262902,0.016785879128670734
West Bengal,2020,4,Micromax,196449,0.012542959615933835
West Bengal,2020,4,Others,1745454,0.1114444921250308
West Bengal,2021,1,Xiaomi,4357020,0.2592106669845954
West Bengal,2021,1,Samsung,3588427,0.21348503245234832
West Bengal,2021,1,Vivo,2441181,0.14523232742565367
